name,href,address
"Jaime Midez, MD",https://www.ifm.org/practitioners/jaime-midez-md/,"1108 Willow Grove Ave Wyndmoor, PA 19038 US"
"Jane Murray, MD",https://www.ifm.org/practitioners/jane-murray-md/,"1108 Willow Grove Ave Wyndmoor, PA 19038 US"
"Janice J Pegels, MD",https://www.ifm.org/practitioners/janice-j-pegels-md/,"1108 Willow Grove Ave Wyndmoor, PA 19038 US"
"Janis Rustad, RN, MN, FNP-C",https://www.ifm.org/practitioners/janis-rustad-rn-mn-fnp-c/,"1108 Willow Grove Ave Wyndmoor, PA 19038 US"
"Jason Koenig, DC",https://www.ifm.org/practitioners/jason-koenig-dc/,"1108 Willow Grove Ave Wyndmoor, PA 19038 US"
"Jean Golden-Tevald, DO",https://www.ifm.org/practitioners/jean-golden-tevald-do/,"1108 Willow Grove Ave Wyndmoor, PA 19038 US"
"Jeanene Caccopola, DO",https://www.ifm.org/practitioners/jeanene-caccopola-do/,"1108 Willow Grove Ave Wyndmoor, PA 19038 US"
"Jeanette Walker, MD",https://www.ifm.org/practitioners/jeanette-walker-md/,"1108 Willow Grove Ave Wyndmoor, PA 19038 US"
"Jeanette Welker, MN, FNP",https://www.ifm.org/practitioners/jeanette-welker-mn-fnp/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jeanne W Cook, MD",https://www.ifm.org/practitioners/jeanne-cook-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jeanne W Shiffman, MD",https://www.ifm.org/practitioners/jeanne-w-shiffman-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jeffrey Boyd Baker, MD",https://www.ifm.org/practitioners/jeffrey-boyd-baker-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jeffrey Kotulski, DO",https://www.ifm.org/practitioners/jeffrey-kotulski-do/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jeffrey Mark, MD",https://www.ifm.org/practitioners/jeffrey-mark-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jennelle L. Sweeney, DC",https://www.ifm.org/practitioners/jennelle-l-sweeney-dc/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jennifer A McCord, MD",https://www.ifm.org/practitioners/jennifer-a-mccord-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jennifer J Sosnowski, MD",https://www.ifm.org/practitioners/jennifer-j-sosnowski-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jennifer Paulson, FNP",https://www.ifm.org/practitioners/jennifer-paulson-fnp/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jeremy Flagel, MD",https://www.ifm.org/practitioners/jeremy-flagel-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jessica Hehmeyer, DC, MS, LDN, CNS",https://www.ifm.org/practitioners/jessica-hehmeyer-dc-ldn-cns/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jessica R Hutchins, MD",https://www.ifm.org/practitioners/jessica-r-hutchins-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jessica Scalzo, FNP",https://www.ifm.org/practitioners/jessica-scalzo-fnp/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jessica Seaton, DC",https://www.ifm.org/practitioners/jessica-seaton-dc/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jill Carnahan, MD",https://www.ifm.org/practitioners/jill-carnahan-md/,"1200 Executive Parkway Suite 360 Eugene, OR 97401 US"
"Jill K Valerius, MD, ABIHM, IFMCP, ATC",https://www.ifm.org/practitioners/jill-k-valerius-md-abihm-ifmcp-atc/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Jill Kalcich, MD",https://www.ifm.org/practitioners/jill-kalcich-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Jill R. Baron, MD",https://www.ifm.org/practitioners/jill-r-baron-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Joanna Marie Hutchins, PA-C, MPAS, IFMCP",https://www.ifm.org/practitioners/joanna-marie-hutchins-pa-c-mpas/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Jodi Robinson, MD",https://www.ifm.org/practitioners/jodi-robinson-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Jody Caldwell, MD",https://www.ifm.org/practitioners/jody-caldwell-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Joel Evans, MD",https://www.ifm.org/practitioners/joel-evans-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"John B. Abell, MD",https://www.ifm.org/practitioners/john-b-abell-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"John Beech, DC, IFMCP, CFMP",https://www.ifm.org/practitioners/john-beech-dcifmcpcfmp/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"John R. Dixon, DC, CCN",https://www.ifm.org/practitioners/john-dixon-dc-ccn/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"John Koziarski, MD",https://www.ifm.org/practitioners/john-koziarski-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"John Neely, MD",https://www.ifm.org/practitioners/john-neely-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Jon Shaffer, MD",https://www.ifm.org/practitioners/jon-shaffer-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Jonathan Morley, MD",https://www.ifm.org/practitioners/jonathan-morley-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Jonathan Terry, DO, ABIHM",https://www.ifm.org/practitioners/jonathan-terry-do-abihm/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Joseph Carchedi, MD",https://www.ifm.org/practitioners/joseph-carchedi-md/,"625 S Cobb St Suite 201 Palmer, AK 99645 US"
"Joseph Iuvara, DC",https://www.ifm.org/practitioners/joseph-iuvara-dc/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Joseph Patrick Ordonez, MD",https://www.ifm.org/practitioners/joseph-ordonez-md/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Joshua Berka, ND, LAc",https://www.ifm.org/practitioners/joshua-berka-nd-lac/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Judith E Trotter, APRN",https://www.ifm.org/practitioners/judith-e-trotter-aprn/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julia Ann Liaci, MD, MPH, IFMCP",https://www.ifm.org/practitioners/julia-a-liaci-md/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julia Buchkina, MD, MPH",https://www.ifm.org/practitioners/julia-buchkina-md-mph/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julia Reznik, MD, ABIHM",https://www.ifm.org/practitioners/julia-reznik-md/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julie Buckley, MD",https://www.ifm.org/practitioners/julie-buckley-md/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julie Caroline Conner, RD, CD-N, MPH, BCHN, IFM-CP, PhD",https://www.ifm.org/practitioners/julie-caroline-conner-rd-mph-phd/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julie Hill, Registered Dietitian",https://www.ifm.org/practitioners/julie-hill-registered-dietitian/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julie Perlanski, MD",https://www.ifm.org/practitioners/julie-perlanski-md/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julie Southmayd, MD",https://www.ifm.org/practitioners/julie-southmayd-md/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Julie Tebben, CNP",https://www.ifm.org/practitioners/julie-tebben-cnp/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Jyoti Mathews, MD",https://www.ifm.org/practitioners/jyoti-mathews-md/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Kara Fitzgerald, ND",https://www.ifm.org/practitioners/kara-fitzgerald-nd/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Kara Nakisbendi, MD",https://www.ifm.org/practitioners/kara-nakisbendi-md/,"428 B Beecher Rd Suite B Gahanna, OH 43230 US"
"Karen Diane Johnson, MD",https://www.ifm.org/practitioners/karen-diane-johnson-md/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Karen F. Miller, M.D.",https://www.ifm.org/practitioners/karen-f-miller-m-d/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Karen Koffler, MD",https://www.ifm.org/practitioners/karen-koffler-md/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Karl Holtzer, MD, MS",https://www.ifm.org/practitioners/karl-holtzer-md-ms/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kat Toups, MD, DFAPA, IFMCP",https://www.ifm.org/practitioners/kat-toups-md-dfapa-ifmcp/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Katherine H. Birchenough, MD",https://www.ifm.org/practitioners/katherine-h-birchenough-md/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kathleen G Hopkins, DO",https://www.ifm.org/practitioners/kathleen-g-hopkins-do/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kathleen Thomsen, MD, MPH",https://www.ifm.org/practitioners/kathleen-thomsen-md-mph/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Keelyn Wu, DO",https://www.ifm.org/practitioners/keelyn-wu-do/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Keesha Ewers, PhD, ARNP",https://www.ifm.org/practitioners/keesha-ewers-phd-arnp/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kelly A Busby, DO",https://www.ifm.org/practitioners/kelly-a-busby-do/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kelly K McCann, MD",https://www.ifm.org/practitioners/kelly-k-mccann-md/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kelly Lenz, MD",https://www.ifm.org/practitioners/kelly-lenz-md/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kenneth J Storch, MD, PhD",https://www.ifm.org/practitioners/kenneth-j-storch-md-phd/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kenneth Steven Sharlin, MD, MPH",https://www.ifm.org/practitioners/kenneth-steven-sharlin-md-mph/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kim Ross, MS, MBA, CNS, CDN, IFMCP",https://www.ifm.org/practitioners/kim-ross-ms-cns-ifmcp/,"56-3026 Puakea Bay Drive Hawi, HI 96719 US"
"Kimberly M. Borghese, APRN, FNP-BC",https://www.ifm.org/practitioners/kimberly-borghese/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Kiona Subramanian, MD",https://www.ifm.org/practitioners/kiona-subramanian-md/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Kristen B Brown, ARNP-C, MSN, FNP, IFMCP",https://www.ifm.org/practitioners/kristen-brown/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Kristen Harding, MD",https://www.ifm.org/practitioners/kristen-harding-md/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Kristen L. Biggs, MD, FACS",https://www.ifm.org/practitioners/kristen-l-biggs-md-rpvi-rphs-facs/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Kristi Jane Hughes, ND",https://www.ifm.org/practitioners/kristi-hughes-nd/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Kristine Burke, MD",https://www.ifm.org/practitioners/kristine-burke-md/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Kulwinder Kaur Fayssoux, MD",https://www.ifm.org/practitioners/kulwinder-kaur-fayssoux-md/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Kyle S Chavers, MD",https://www.ifm.org/practitioners/kyle-s-chavers-md/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Lada Kokan, MD",https://www.ifm.org/practitioners/lada-kokan-md/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
Lara Williams,https://www.ifm.org/practitioners/lara-williams/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Lara Zakaria, RPh MS CNS CDN",https://www.ifm.org/practitioners/lara-zakaria-rph-ms-cns-cn/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Laura Franklin, MS (Nutrition) LAc",https://www.ifm.org/practitioners/laura-franklin-ms-nutrition-lac/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Laura L. Mendez, APRN, WHNP, IFMCP",https://www.ifm.org/practitioners/laura-l-mendez-rn-whcnp/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Laura Lawson, DO",https://www.ifm.org/practitioners/laura-lawson-do/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Laura Schneider Martell, ND, LAc, FABNO",https://www.ifm.org/practitioners/laura-martell-nd-lac-fabno/,"7906 West Sahara Avenue Las Vegas, NV 89117 US"
"Laura Ruby, DNP, CRNP",https://www.ifm.org/practitioners/laura-ruby-dnp-crnp/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lauren Grace Takata, Physician Assistant",https://www.ifm.org/practitioners/lauren-grace-takata-physician-assistant/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lauri Erway Nandyal, MD",https://www.ifm.org/practitioners/lauri-erway-nandyal-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Laurie Goldman, MD",https://www.ifm.org/practitioners/laurie-goldman-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Laurie Love, MSN, FNP-BC",https://www.ifm.org/practitioners/laurie-love-msn-fnp-bc/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lee Aberle, ND",https://www.ifm.org/practitioners/lee-aberle-nd/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Leesa Blake Condry, MD",https://www.ifm.org/practitioners/leesa-condry-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lela Iduna, MD",https://www.ifm.org/practitioners/lela-iduna-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Leonard J Leo, DO, DC",https://www.ifm.org/practitioners/leonard-leo-do-dc/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lesley Ann James, MD",https://www.ifm.org/practitioners/lesley-ann-james-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Leslie Conner, ARNP, LMP, IFMCP",https://www.ifm.org/practitioners/leslie-conner-arnp/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Leslie Stone, MD",https://www.ifm.org/practitioners/leslie-stone-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lester L Ducote Jr, MD",https://www.ifm.org/practitioners/lester-l-ducote-jr-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Liesa Harte, MD",https://www.ifm.org/practitioners/liesa-harte-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lisa Gengo, ND, PAC, IFMCP",https://www.ifm.org/practitioners/lisa-gengo-nd-pac/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lisa Hill, MD",https://www.ifm.org/practitioners/lisa-hill-md/,"1812 Baltimore Blvd Suite C Westminster, MD 21157 US"
"Lisa Lichtig, MD",https://www.ifm.org/practitioners/lisa-lichtig-md/,"207 Charlotte Street Asheville, NC 28801 US"
"Lisa N Ruckman, M.D.",https://www.ifm.org/practitioners/lisa-n-ruckman-m-d/,"207 Charlotte Street Asheville, NC 28801 US"
"Lisa Portera-Perry, DC, IFMCP",https://www.ifm.org/practitioners/lisa-portera-perry-dc-ifmcp/,"207 Charlotte Street Asheville, NC 28801 US"
"Liz Lipski, PhD, CCN, CNS, BCHN, IFMCP, LDN",https://www.ifm.org/practitioners/liz-lipski-phd-ccn-cns/,"207 Charlotte Street Asheville, NC 28801 US"
"Lonna Larsh, MD",https://www.ifm.org/practitioners/lonna-larsh-md/,"207 Charlotte Street Asheville, NC 28801 US"
"Lori Ann Zettell, MD",https://www.ifm.org/practitioners/lori-ann-zettell-md/,"207 Charlotte Street Asheville, NC 28801 US"
"Lori Graham, BS OT, MS, Nutrition",https://www.ifm.org/practitioners/lori-graham-b-s-ot-m-s-exercise-science-post-ms-nutrition-certified-in-functional-medicine/,"207 Charlotte Street Asheville, NC 28801 US"
"Luc Readinger, MD",https://www.ifm.org/practitioners/luc-readinger-md/,"207 Charlotte Street Asheville, NC 28801 US"
"Lucy Budde, MD, PhD",https://www.ifm.org/practitioners/lucy-budde-md-phd/,"207 Charlotte Street Asheville, NC 28801 US"
"Lydia G Corn, MD",https://www.ifm.org/practitioners/lydia-g-corn-md/,"207 Charlotte Street Asheville, NC 28801 US"
"Lynell Hage, RN",https://www.ifm.org/practitioners/lynell-hage-rn/,"207 Charlotte Street Asheville, NC 28801 US"
"Lynn Marie Joselyn, PA-C",https://www.ifm.org/practitioners/lynn-marie-joselyn-pa-c/,"207 Charlotte Street Asheville, NC 28801 US"
"Lynn Petrocelli, CRNP",https://www.ifm.org/practitioners/lynn-petrocelli-crnp/,"207 Charlotte Street Asheville, NC 28801 US"
"Madeleine M Castellanos, MD",https://www.ifm.org/practitioners/madeleine-m-castellanos-md/,"207 Charlotte Street Asheville, NC 28801 US"
"Maggie Gama, MD",https://www.ifm.org/practitioners/maggie-gama-md/,"207 Charlotte Street Asheville, NC 28801 US"
"Mai Ting, MD",https://www.ifm.org/practitioners/mai-ting-md/,"207 Charlotte Street Asheville, NC 28801 US"
"Malaika Woods, MD",https://www.ifm.org/practitioners/malaika-woods-md/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Manpreet Samra, MD",https://www.ifm.org/practitioners/manpreet-samra-md/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Marcelle Pick, OB-GYN GYN NP",https://www.ifm.org/practitioners/marcelle-pick-ob-gyn-gyn-np/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Margaret Christensen, MD",https://www.ifm.org/practitioners/margaret-christensen-md/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Margaret J Loewen, CNP",https://www.ifm.org/practitioners/margaret-j-loewen-cnp/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Margaret Powell, DC, Dipl. Ac.",https://www.ifm.org/practitioners/margaret-powell-dc-dipl-ac/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Maria Hopp, MD",https://www.ifm.org/practitioners/maria-hopp/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Maria N Vila, DO",https://www.ifm.org/practitioners/maria-n-vila-do/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Maria Vera Nunez, MD",https://www.ifm.org/practitioners/maria-vera-nunez-md/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Marie Steinmetz, MD",https://www.ifm.org/practitioners/marie-steinmetz-md/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Marjorie Ordene, MD",https://www.ifm.org/practitioners/marjorie-ordene/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Mark Eric Holthouse, MD",https://www.ifm.org/practitioners/mark-eric-holthouse-md/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Mark Hyman, MD",https://www.ifm.org/practitioners/mark-hyman-md/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Mark McIntosh, MD",https://www.ifm.org/practitioners/mark-mcintosh-md/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Marlene Merritt, DOM, MS Nutrition",https://www.ifm.org/practitioners/marlene-merritt-dom-ms-nutrition/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Marsha Manning, MD, MBA",https://www.ifm.org/practitioners/marsha-manning-md-mba/,"4963 NE Goodview Circle Suite C Lees Summit, MO 64064 US"
"Martha Calihan, MD",https://www.ifm.org/practitioners/martha-calihan-md/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Mary Braud, MD",https://www.ifm.org/practitioners/mary-braud-md/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Mary E. Miller-Wilson, ANP-BC",https://www.ifm.org/practitioners/mary-e-miller-wilson-anp-bc/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Mary Ellen Sullivan Chalmers, DMD",https://www.ifm.org/practitioners/mary-ellen-sullivan-chalmers-dmd/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Mary S Farhi, MD, MPH, ABIHM, ABOIM, IFMCP, RYT",https://www.ifm.org/practitioners/mary-farhi-md-mph-ryt-abihm/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Mary Hebert, MD",https://www.ifm.org/practitioners/mary-hebert-md/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Mary Penner, FNP",https://www.ifm.org/practitioners/mary-penner-fnp/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Mary Reuss, MD",https://www.ifm.org/practitioners/mary-reuss-md/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Matthew Everett, DO",https://www.ifm.org/practitioners/matthew-everett-do/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Maurice Beer, MD, IFMCP",https://www.ifm.org/practitioners/maurice-beer-md-ifmcp/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Maxine Thomas, MD",https://www.ifm.org/practitioners/maxine-thomas-md/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"May Tom, RD",https://www.ifm.org/practitioners/may-tom-rd/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Melissa McClintock, ND, LAc",https://www.ifm.org/practitioners/melissa-mcclintock-nd-lac/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Melissa Young, MD",https://www.ifm.org/practitioners/melissa-young-md/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Meredith Rusthoven, DNP, CNM",https://www.ifm.org/practitioners/meredith-rusthoven-dnp-cnm/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Michael Andrew Arata, MD",https://www.ifm.org/practitioners/michael-andrew-arata-md/,"116-Q Edwards Ferry Road Leesburg, VA 20176 US"
"Michael Arthur, MD",https://www.ifm.org/practitioners/michael-arthur-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Michael Simmons, MD",https://www.ifm.org/practitioners/michael-simmons-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Michel R. Gagnon, DC, MS, IFMCP",https://www.ifm.org/practitioners/michel-gagnon-dc-ms/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
Michele Grundstein MD,https://www.ifm.org/practitioners/michele-grundstein/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Michelle Leary-Chang, ND",https://www.ifm.org/practitioners/michelle-leary-nd/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Mima Geere, MD",https://www.ifm.org/practitioners/mima-geere-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Miriam Rahav, MD",https://www.ifm.org/practitioners/miriam-rahav-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Miriam Torres, MD",https://www.ifm.org/practitioners/miriam-torres-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
Mohamad Mustafa El Khatib,https://www.ifm.org/practitioners/mohamad-m-el-khatib-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Mona S Ottum, MS, RDN",https://www.ifm.org/practitioners/mona-s-ottum-ms-rdn/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Monica Eggleston, ARNP, FNP-C",https://www.ifm.org/practitioners/monica-eggleston-np/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Monica German, MD",https://www.ifm.org/practitioners/monica-german-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Monique Class, MS, APRN, BC",https://www.ifm.org/practitioners/monique-class-ms-aprn-bc/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Myra Reed, MD",https://www.ifm.org/practitioners/myra-reed-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Myrto Angela Ashe, MD",https://www.ifm.org/practitioners/myrto-ashe-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Nancy A Scheinost, MD",https://www.ifm.org/practitioners/nancy-a-scheinost-md/,"4235 Colonial Ave SW First Floor Roanoke, VA 24018 US"
"Nancy Palermo Palermo Lietz, MD",https://www.ifm.org/practitioners/nancy-palermo-palermo-lietz-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nate Bergman, DO",https://www.ifm.org/practitioners/nate-bergman-do/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
Nathan Morris,https://www.ifm.org/practitioners/nathan-morris-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nicolas L Peters, MD",https://www.ifm.org/practitioners/nicolas-l-peters-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nicole Dotson, ND, LAc",https://www.ifm.org/practitioners/nicole-dotson-nd-lac/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nicole K. Fenske, DC",https://www.ifm.org/practitioners/nicole-k-fenske-dc/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nicole M Shorrock, MD",https://www.ifm.org/practitioners/nicole-m-shorrock-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nicole Peoples, DO",https://www.ifm.org/practitioners/nicole-peoples-do/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nikola Lozanov, MD",https://www.ifm.org/practitioners/nikola-lozanov-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nina Pesante, MD",https://www.ifm.org/practitioners/nina-pesante-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Nora Galil, MD",https://www.ifm.org/practitioners/nora-galil-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Oliver Cooperman, MD",https://www.ifm.org/practitioners/oliver-cooperman-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"P Michael Stone, MD, MS",https://www.ifm.org/practitioners/p-michael-stone-md-ms/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Pamela Chapin, MD",https://www.ifm.org/practitioners/pamela-chapin-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Patricia Murray, DO",https://www.ifm.org/practitioners/patricia-murray-do/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Patrick Hanaway, MD",https://www.ifm.org/practitioners/patrick-hanaway-md/,"6401 Morrison Blvd Suite 2A Charlotte, NC 28210 US"
"Paul A. Bergh, MD",https://www.ifm.org/practitioners/paul-bergh-md/,"140 Allen Road Basking Ridge, NJ 07920 US"
"Paula Kruppstadt, MD",https://www.ifm.org/practitioners/paula-j-kruppstadt-md/,"140 Allen Road Basking Ridge, NJ 07920 US"
"Peggy Frank, DC, CCN, DACBN, IFMCP",https://www.ifm.org/practitioners/peggy-frank-dc-ccn-dacbn/,"140 Allen Road Basking Ridge, NJ 07920 US"
"Penney Claire Stringer, MD",https://www.ifm.org/practitioners/penney-stringer-md/,"140 Allen Road Basking Ridge, NJ 07920 US"
